start	end	text
1665200	1666220	Existem pessoas.
1666800	1668460	Espírito Santo já foi nomeado.
1668740	1672240	Mais adiante vai aparecer no livro de Gênesis a outra pessoa.
1672480	1673760	Mas nós vamos esperar chegar até lá.
1674020	1678680	Então façamos aqui já a ponta para o ser plural de Deus.
1678720	1682740	Existe um só Deus em quem subsistem algumas pessoas.
1682900	1684440	Ainda o número não está definido aqui.
1684520	1685780	Mas mais adiante vai ficar claro.
1685820	1688720	São três pessoas que subsistem na trindade.
1689200	1695780	E esse Deus determina criar um ser que seja a sua imagem e a sua semelhança.
1696260	1699460	Vamos logo deixar claro que isso não significa que Deus tem corpo.
1700080	1702620	Porque algumas pessoas diante dessa frase.
1702620	1704780	Que Deus criou o homem a sua imagem e a sua semelhança.
1704800	1706420	Imagina então que Deus tem que ter corpo.
1706540	1707580	Já que nós temos.
1707840	1709780	Se nós somos imagem e semelhança de Deus.
1709860	1711740	Então significa que Deus também tem um corpo.
1712500	1714580	Um corpo parecido com o nosso.
1714840	1718080	Mas não é nesse sentido que o texto está falando.
1718280	1720040	Imagem e semelhança de Deus.
1720140	1723420	Porque desde o começo Moisés vem dizendo que Deus é eterno.
1723760	1725640	Que Deus sempre existiu.
1725800	1727580	E que Deus é espírito.
1727720	1730420	E que a matéria é criação dele.
1730420	1733760	E que portanto não faz sentido falar de um Deus material.
1734080	1737340	Um Deus que tem uma essência material, corpórea.
1737600	1739480	Ele é espírito eterno.
1739640	1742880	Então imagem e semelhança tem que ter alguma outra explicação.
1743460	1747200	E a explicação que nós entendemos que é melhor é essa.
1747260	1752320	Que o homem foi criado com características morais e espirituais.
1752320	1754980	Que refletem o caráter e o ser de Deus.
1755260	1760080	O ser humano é pessoal, inteligente, consciente, criativo.
1760080	1762200	E ele usa linguagem como Deus.
1762340	1764320	Disse Deus, disse Deus, disse Deus.
1764360	1768740	De toda a criação é o único capaz de falar, se comunicar.
1769220	1771720	É isso que significa imagem e semelhança de Deus.
1771840	1772840	Um ser moral.
1773100	1777960	Um ser que é amor, que é justiça, bondade e retidão.
1778120	1783780	Todos esses atributos de Deus ele confere a esse ser.
1783960	1787820	É bom lembrar que tem atributos que Deus não conferiu a esse ser.
1787860	1789940	Que é sua imagem e semelhança.
1790080	1792760	Deus é eterno.
1792980	1794060	Ele não conferiu.
1794260	1795500	O homem foi criado.
1795900	1797760	Deus é onipresente.
1797900	1798740	O homem não é.
1799040	1800340	Deus é onipotente.
1800460	1801120	O homem não é.
1801600	1802940	Deus é onisciente.
1803020	1803660	O homem não é.
1804040	1808520	Então o fato dele ser imagem e semelhança de Deus não quer dizer que ele é igualzinho a Deus.
1808720	1812660	Mas que ele tem características que refletem o ser de Deus.
1813760	1814740	O ser de Deus.
1814900	1815640	É isso que significa.
1816100	1819260	E ao fazer um ser assim, Deus tinha alguns objetivos.
1819260	1824060	Primeiro, que fosse o seu representante aqui na terra.
1825100	1831940	Na cultura de Moisés, na cultura do antigo oriente, tanto no Egito, como na Babilônia, como entre os cananeus.
1832040	1838200	Os reis, os soberanos, o faraó, era visto como representante de Deus na terra.
1838620	1841380	Por isso reinava com poder absoluto.
1841380	1846140	E só o rei, só o soberano, só o faraó era filho de Deus.
1846880	1849240	Mas agora Moisés está dizendo que Deus não é.
1849240	1852820	Deus cria que todos os homens são a imagem de Deus.
1853500	1856940	E que eles são representantes de Deus sobre a terra.
1858480	1860380	Porque mais adiante o que é que Deus vai dizer?
1860820	1862540	Dominem sobre tudo.
1863300	1863780	Tudo.
1863860	1867340	E não era só para o primeiro casal, mas para os descendentes também.
1867820	1870440	Exatamente porque eles são representantes de Deus.
1870540	1875400	A humanidade, o ser humano, ele foi criado como representante de Deus sobre toda a criação.
1875780	1876860	É isso que ele queria.
1877400	1879220	Ele queria também alguém com quem ele cria.
1879240	1880600	Que pudesse ter comunhão.
1881100	1885140	E se relacionar com ele de maneira inteligente, significativa e voluntária.
1885160	1886780	Não que Deus precisasse disso.
1887000	1891940	Porque na pluralidade de pessoas da divindade já havia diálogo.
1892000	1893000	Já havia conversa.
1893000	1894060	Pai conversa com pai.
1894180	1896440	Com filho que conversa com o Espírito Santo.
1896600	1900580	Se amam, se entendem, se comunicam.
1900600	1902140	Deus não precisava disso.
1902360	1908440	Mas ele quis fazer na sua criação um ser com o qual ele pudesse se comunicar.
1908440	1913060	De maneira inteligente, significativa, voluntária, amorosa.
1914040	1918460	Por essa razão ele fez esse ser que nós conhecemos como homem.
1919420	1923140	Deus o cria como macho e fêmea.
1923180	1925600	Esse é o terceiro ponto aqui do que nós já vimos.
1925740	1927180	Nós já vimos que Deus fala no plural.
1927620	1930180	Segundo, que ele determina criar um ser a sua imagem e semelhança.
1930260	1933000	E terceiro, que ele cria esse ser dual.
1933120	1934500	Ele não cria um ser.
1934600	1935900	Ele cria, na verdade, dois.
1935900	1939860	A palavra homem, a palavra adam em hebraico é genérico.
1939920	1941300	Designa a nossa raça.
1942140	1943720	É uma raça, é o homem.
1943840	1945400	Que a gente usa no sentido genérico.
1945500	1949200	Mas ele cria o zakar, que é o macho.
1949240	1952220	E a nikba, que é a fêmea.
1952300	1954240	São duas palavras diferentes de adam.
1955460	1959260	Então ele cria o homem, macho e fêmea.
1959260	1962380	Que foi traduzido aqui como a nossa linguagem.
1962400	1965100	Seguindo a maneira de falar hoje.
1965100	1968020	Deus criou o ser humano, homem e mulher.
1968760	1969720	Literalmente no hebraico.
1969800	1972760	Deus criou o homem, macho e fêmea.
1973000	1975600	Ou seja, iguais diante de Deus.
1975660	1977640	Porque ambos têm a imagem de Deus.
1978000	1980660	O homem e a mulher são a imagem de Deus.
1980760	1981180	Os dois.
1981740	1984200	Portanto, têm valor, dignidade e honra.
1985840	1986800	Direitos inalienáveis.
1987340	1989820	Pelo fato de serem criados a imagem e semelhança de Deus.
1989860	1991120	Vou falar disso mais adiante também.
1991620	1994560	Quando chegar o fim do sermão.
1994560	1995760	Se Deus permitir.
1997480	1998720	Mas criou diferente.
1999760	2000940	Macho e fêmea.
2000960	2001840	Homem e mulher.
2002160	2004840	Criou os distintos biologicamente.
2005260	2008940	E é aqui que a gente enraiza a nossa ideologia de gênero.
2009640	2013860	Que a biologia é quem determina o gênero.
2014080	2016180	Biologia é o que determina o gênero.
2016180	2016800	Não é a sociedade.
2017820	2019660	Não é a sua escolha.
2020260	2023180	Mas a biologia que determina quem você é.
2023220	2024540	Macho ou fêmea.
2025260	2026400	Homem ou mulher.
2026500	2028400	É assim que Deus os criou.
2029000	2030300	Iguais, porém distintos.
2031300	2036540	Se complementando biologicamente com o propósito de expressarem comunhão entre si.
2036600	2038180	Isso a gente vai ver no restante da Bíblia.
2038240	2039800	O amor do homem e da mulher.
2039940	2041220	A relação entre eles.
2041320	2042800	O relacionamento sexual.
2043620	2047140	Expressa a relação das três pessoas da trindade.
2049580	2050260	Expressa isso.
2050740	2052880	Por isso Deus os fez macho e fêmea.
2052940	2053440	E também porque.
2053440	2055880	Ele pudesse se multiplicar.
2056200	2056960	Estabelecer família.
2057120	2058100	Criar filhos.
2058540	2059360	Criar cultura.
2059440	2063280	Dar origem a um povo que fosse para o louvor e para a glória de Deus.
2063360	2065880	Tudo isso a gente vai ver no capítulo 2 com mais detalhes.
2067320	2067760	Quarto.
2067760	2069560	Ele foi feito para dominar sobre a criação.
2069600	2070520	Já falei sobre isso.
2070780	2074180	Deus manda que ele domine sobre todos os seres vivos.
2074600	2078000	Dessa forma distinguindo o homem do restante da criação.
2078120	2078820	Isso aqui é importante.
2078900	2080720	Porque hoje em dia a visão que se tem do homem.
2080820	2083420	É que ele é simplesmente um animal racional.
2084160	2085860	Ele é um animal como os outros.
2085920	2088120	Há um sentido em que nós somos animais como os outros.
2088260	2090200	Mas nós somos de um tipo diferente.
2091320	2093480	Nós somos criados de maneira diferente.
2094420	2096440	Distintos do restante da criação.
2096800	2098980	Portanto a gente tem que ver que há um valor.
2099500	2100400	Hoje em dia.
2102020	2104480	Essa diferença ela está apagada.
2104560	2106140	Exatamente porque como eu disse.
2106200	2107580	O ponto do cristianismo.
2107620	2111780	O cristianismo é uma cosmovisão de distinções.
2112320	2113920	Deus faz distinções.
2114320	2115420	Ele não é o mundo.
2115420	2116220	O mundo não é Deus.
2117340	2118460	Ele não é o homem.
2118500	2119280	O homem não é Deus.
2119440	2121280	E o homem não é os animais.
2121280	2123260	E nem os animais são como o homem.
2123400	2123880	Há uma distinção.
2124340	2124980	Há um valor.
2126760	2127480	Há um valor.
2127960	2129260	Que o próprio Jesus disse.
2129400	2130800	Se Deus sustenta as aves.
2131040	2132300	Quanto mais a vocês.
2132620	2133700	Com isso Jesus mostrou.
2133760	2136900	Que diante de Deus os homens têm mais valor do que as aves.
2136960	2140520	Porque é o único ser que ele criou a sua imagem e semelhança.
2140520	2142820	E colocou como seu representante.
2142900	2144100	Mais sobre isso daqui a pouco.
2144380	2145540	Em seguida Deus.
2146580	2148020	Deus os abençoa.
2148520	2151120	E a benção de Deus aqui tem dois aspectos.
2151140	2151560	Primeiro.
2151560	2153160	Vocês têm que se multiplicar.
2153160	2154140	Ser fecundos.
2154400	2155340	Encher a terra.
2155500	2156200	E dessa forma.
2156200	2159440	A imagem e semelhança de Deus passa para os seus descendentes.
2159620	2161200	Hoje quando alguém.
2161700	2162460	Quando um.
2165160	2167040	O óvulo é fecundado.
2167140	2168160	Ele é fecundado.
2168300	2169860	Deus não vem com um carimbo e bota.
2169860	2170900	Imagem e semelhança.
2171600	2174240	A imagem e semelhança já é passada.
2174240	2175940	Por geração ordinária.
2176080	2178320	Você já passa a imagem e semelhança de Deus.
2178360	2179840	Para os seus filhos de maneira normal.
2180400	2181340	É assim que passa.
2181900	2182800	Vai no DNA.
2183580	2185100	Vai no código genético.
2185140	2185700	Lá dentro.
2185720	2186920	A imagem e semelhança de Deus.
2187660	2188360	E assim.
2188580	2189060	Todos.
2189200	2189680	Todos.
2189680	2190140	Todos.
2190160	2193440	São feitos a imagem e semelhança de Deus.
2193940	2195220	Deus em seguida lhes.
2195860	2197240	Manda dar uma ordem.
2197800	2199960	Para que eles dominem sobre a terra.
2200060	2201860	E aqui é o que a gente chama de mandato cultural.
2202540	2205020	O ser humano deveria pesquisar a criação.
2205180	2206360	Conhecer a criação.
2206940	2209340	Usar o resultado do seu conhecimento.
2209340	2210480	Que nós chamamos de tecnologia.
2211400	2213180	Para promover o seu bem estar.
2213220	2215340	O crescimento da raça humana aqui na terra.
2216220	2217220	Desenvolvendo a cultura.
2217480	2219020	Sob a orientação de Deus.
2219160	2219900	Isso está aqui.
2220040	2221160	Nesse momento.
2221260	2222000	Quando Deus diz.
2222080	2223160	Vocês se multipliquem.
2223240	2223720	Ocupem.
2223840	2224800	Dominem a terra.
2225920	2226700	Em seguida.
2226700	2227740	Deus dá a planta.
2227740	2228640	Fruto e alimento.
2229100	2231080	Para o homem e os animais.
2231100	2231760	Mostrando assim.
2231780	2232900	Que ele tinha um designio.
2232900	2233760	Ele tinha um propósito.
2233820	2234740	Quando nos primeiros dias.
2234800	2235900	Criou todas estas coisas.
2236440	2237620	E Deus declara.
2237620	2238600	Que tudo o que ele fizera.
2238660	2239200	Em seis dias.
2239320	2241120	Era muito bom.
2241720	2242660	Pela primeira vez.
2242720	2243700	Aparece essa expressão.
2243760	2243920	Antes.
2243940	2244820	Viu Deus que era bom.
2245820	2246460	Cinco vezes.
2246740	2247200	E agora.
2247400	2248460	E viu Deus que era.
2249400	2250280	Muito bom.
2250980	2251860	Porque ele chegou.
2252000	2253560	Ao propósito de todas as coisas.
2253860	2254640	Ele nos fez.
2255240	2256420	E nos colocou.
2256420	2256940	Nesse mundo.
2257420	2257820	Maravilhoso.
2257900	2258660	Que ele preparou.
2258680	2259540	Para ser o nosso lar.
2259680	2260720	Para ser a nossa casa.
2261240	2262040	Assim termina.
2262060	2262620	O sexto dia.
2262800	2263320	E manhã.
2263960	2264780	O que que Moisés.
2264940	2265480	Queria ensinar.
2265500	2266200	Os israelitas.
2266280	2266760	E o que que nós.
2266800	2267380	Podemos aprender.
2267700	2268860	Caminhando para a conclusão.
2272000	2272400	Primeiro.
2272420	2273220	Tudo que existe.
2273520	2274360	Foi criado.
2274400	2274900	Por Deus.
2275120	2275840	Do nada.
2275840	2276800	Por sua palavra.
2277320	2277720	Portanto.
2278780	2279580	Não adorem.
2279900	2280620	Moisés falando.
2280740	2281460	Para os israelitas.
2281680	2282640	Não adorem.
2282640	2282960	O sol.
2283140	2283660	A lua.
2283800	2284740	As estrelas.
2286480	2287840	Todos os seres vivos.
2287840	2288520	Foram feitos.
2288520	2289000	Por Deus.
2289040	2290060	E são criaturas.
2290080	2290580	Portanto.
2290580	2291440	Não adorem.
2291780	2292620	O boi.
2292620	2293080	Apis.
2293220	2294060	O pássaro.
2294060	2294500	Íbis.
2294540	2295280	O crocodilo.
2295280	2295740	Do Nilo.
2295900	2296640	Como vocês.
2296700	2297140	Fizeram.
2297200	2297620	No Egito.
2297780	2298060	Vocês.
2298120	2298520	Não podem.
2298600	2299020	Mais.
2299060	2299480	Fazer.
2299620	2300120	Imagens.
2300420	2300920	Vocês.
2300940	2301260	Não vão.
2301340	2301720	Mais.
2301720	2302000	Adorar.
2302060	2302460	Imagens.
2302480	2302900	De escultura.
2303440	2303940	Porque.
2304260	2304760	Representam.
2304760	2305140	Coisas.
2305180	2305540	Que são.
2305600	2305960	Mera.
2317840	2318120	Fadанием.
2318160	2318260	Do.
2318440	2318520	Mar.
2319000	2319380	Dos.
2319500	2319880	Motos.
2320180	2320560	Mil.
2320660	2320900	Estilos.
2321200	2323140	São criaturas que foram feitas.
2323160	2323700	Por Deus.
2324660	2325040	Vocês.
2325120	2325500	Percebem.
2325520	2325680	Como.
2325740	2325760	A.
2325880	2326040	Visão.
2326280	2326660	Bíblica.
2326660	2326800	De.
2326820	2327200	Mundo.
2328280	2328660	Desmistifica.
2329240	2330000	E remove.
2330060	2330860	O pavor.
2332060	2332940	E o medo.
2333080	2333320	Que as.
2333420	2333780	Pessoas.
2333780	2334100	Tem.
2334200	2334500	Do.
2334740	2335120	Escuro.
2336060	2336820	De monstros.
2347840	2349220	de Hollywood e as séries, não é?
2349360	2351300	Tem gente que acredita nisso, gente.
2351360	2354180	A gente fica com medo do escuro, que bicho vai ter.
2354260	2357340	A visão bíblica desmistifica a natureza.
2357540	2361600	Não há nada aí que não tenha sido criado por Deus
2361600	2363220	e para o bem do homem.
2365360	2367440	A gente não precisa ter medo dessas coisas.
2367980	2371100	Outra coisa que quer ser ensinado aqui
2371100	2373000	é que o homem foi criado por Deus
2373000	2375680	e, portanto, ele não é divino, não deve ser adorado
2375680	2377780	como vocês adoraram o faraó no Egito.
2378480	2380820	E na praterra dos cananeus, onde vocês vão,
2380940	2383200	o rei é tido como filho de Deus
2383200	2386180	e tem liberdade de fazer o que ele quer na terra.
2386300	2387560	Vocês não vão fazer assim.
2388260	2391980	O homem não é autônomo e sua vida e existência dependem de Deus.
2392020	2393880	Ele não é a medida de todas as coisas.
2394680	2396260	Mas ele depende de um Criador.
2397740	2400960	Terceiro, o homem é o portador da imagem de Deus no mundo.
2401040	2402520	E eu queria que você prestasse atenção aqui.
2402960	2405880	Portanto, ele é distinto dos outros seres, já falei.
2405880	2410820	E ele tem valor e dignidade intrínsecos.
2411360	2415120	O que, biblicamente falando, o que concede ao homem
2415120	2420180	dignidade, valor e direitos civis fundamentais
2420180	2423460	como liberdade de expressão, de religião, de crença.
2424020	2428320	Não é a cor da sua pele, não é o país onde ele nasceu,
2429000	2431180	não é o tamanho da sua conta bancária,
2431320	2433700	não são os diplomas que ele obteve,
2433820	2435860	mas o fato de ele existir.
2436960	2441400	Ele é um ser humano, ele foi criado à imagem e semelhança de Deus.
2441640	2443040	E ele tem valor.
2443220	2446100	E essa é a base que os cristãos usam
2446100	2448520	para defender os direitos civis fundamentais.
2448620	2450620	As outras bases são falhas.
2450740	2454840	Se nós somos simplesmente uma espécie evoluída,
2454960	2458260	que viemos todos de um mesmo ancestral comum,
2458440	2464800	o meu valor vai depender da minha habilidade de sobreviver.
2465120	2465860	Vamos lá.
2465880	2469980	Vamos enfatizar a esperteza e a capacidade de vencer os outros
2469980	2472340	e nos manter vivos e transmitir os nossos genes
2472340	2474380	para os que vêm depois de nós.
2475920	2480680	Qual é a base que esse tipo de teoria tem para ter misericórdia com os velhos,
2481200	2485240	com os pobres, os doentes, os deficientes?
2486640	2488640	Eles acabam sendo um estorno, não é verdade?
2488720	2492280	Se a teoria da evolução, de fato, é o que guia o mundo,
2492400	2494880	porque eles servem de... é um fardo.
2495880	2497260	É uma perspectiva bíblica.
2497300	2499400	Eles têm valor, dignidade.
2499400	2501400	Eles são imagem e semelhança de Deus.
2501460	2503540	Por isso, sempre os cristãos.
2503720	2506380	E por isso a teologia de Israel do Antigo Testamento
2506380	2510200	era voltada para caridade, para boas obras, amor ao próximo,
2510260	2512700	cuidado necessitado do ófão e da viúva.
2513640	2517840	Porque o valor da pessoa não tem a ver com a cor da sua pele,
2517920	2521060	volto a dizer, o diploma que está pendurado na sua parede,
2521100	2524440	o tamanho da sua conta bancária ou o país onde ele nasceu.
2525880	2531520	Mas eles têm igualdade, valor, honra, respeito da parte de Deus.
2531600	2534760	Essa é a razão pela qual, mais adiante, Deus vai dizer,
2535420	2537540	portanto, não mate. Por quê?
2537580	2539300	Porque o homem é imagem e semelhança de Deus.
2539700	2543320	Portanto, não roube, portanto, não furte, portanto, não adultere.
2545600	2549800	Então, é o que dá a base da ética, é a visão cristã de mundo.
2550840	2553140	É o que dá uma base segura.
2553320	2556900	Eu acho tão engraçado ver gente que detona o cristianismo
2556900	2559320	e pega uma bandeira de preservação do meio ambiente.
2560840	2562660	Ué, por que preservar o meio ambiente?
2564100	2565400	As baleias queimem.
2565420	2568840	O que interessa é que eu quero abrir minha fábrica de banha de baleia.
2569180	2570980	Quero ganhar dinheiro, quero prosperar.
2572480	2576620	Mas quando a gente vê a natureza como sendo um mundinho criado por Deus para nós,
2576780	2581160	a gente tem base para fazer realmente a preservação da natureza.
2581260	2586320	Deus criou homem e mulher diferentes, embora porte a imagem de Deus.
2586320	2587460	O que é que isso significa?
2587740	2591560	Que quem instituiu o casamento foi Deus, Ele que fez macho e fêmea.
2591560	2595820	E que o casamento é heterossexual, que o casamento é monogâmico.
2595900	2598920	Ele não fez um homem e duas mulheres, nem duas mulheres ou um homem.
2599040	2600760	Nem dois homens, nem duas mulheres.
2601920	2605620	Ele fez macho e fêmea, um de cada.
2605940	2609820	E disse, multiplicai-vos, sere fecundos, enchei a terra.
2611400	2613620	A gente tem que sempre lembrar o contexto, não é?
2613720	2615120	O que é que tinha acontecido?
2615120	2624210	400 anos lá em Canaã, 400 anos ali antes daquele momento que Moisés está passando essas leis
2624210	2626010	e essa visão ali para os israelitas.
2626030	2628250	O que é que aconteceu 400 anos lá em Canaã?
2628890	2630630	A destruição de Sodoma e Gomorra.
2632090	2633350	Não é? Está lembrado?
2633590	2640550	Então, os israelitas iam entrar numa terra onde a sodomia, a prática do homossexualismo, era comum.
2641370	2646010	400 anos atrás, Deus já tinha exercido juízo naquela terra.
2646550	2654050	Por isso a ênfase, homem e mulher, criados por Deus, para multiplicar-se e encher a terra.
2656500	2664980	Quinto ponto, o homem deve explorar a criação com amor, respeito e responsabilidade, sem depredar, destruir o meio ambiente, mas preservar e usar com sabedoria.
2665120	2671480	Se tem alguém que tem base para fazer pesquisa, fazer ciência e usar tecnologia, é aquele que crê nisso.
2672620	2675240	Porque sabe que o mundo foi criado por um Deus de ordem.
2675240	2677290	Um mundo que tem propósito.
2677780	2678200	Tem um desejo.
2678220	2678700	Tem um desígnio.
2679640	2687620	Se tudo é caos, se tudo é acaso, falta uma base epistemológica para a gente fazer ciência e fazer tecnologia.
2688480	2695740	Mas porque o mundo foi criado por um Deus de ordem, de princípios e de leis, a gente está garantido para fazer isso.
2695800	2698180	A gente está entusiasmado para fazer esse tipo de coisa.
2698780	2703260	A criação original era perfeita, bela, boa, conforme Deus é.
2703900	2706240	E aqui eu já estou adiantando o que é que vem pela frente.
2706420	2708200	O mal, a morte, dor, doença.
2708200	2711880	Sofrimento, catástrofe não faziam parte da criação original.
2712020	2714600	Deus viu o que tinha feito e era muito bom.
2715060	2721480	Algo aconteceu que maculou, manchou, afetou terrivelmente a criação, o ser humano.
2721660	2724520	É o que veremos no capítulo 3 de Gênesis.
2724720	2729400	Mas por enquanto, o primeiro homem e a primeira mulher existiram.
2729820	2732000	São de fato históricos.
2732000	2736100	Não míticos, não simbólicos, não metafóricos e nem emblemáticos.
2736220	2737540	Isso aqui é muito importante.
2737540	2743180	O ser humano, os animais, os peixes, as aves não procedem mais uma vez de um ancestral comum.
2744200	2746000	Adão e Eva eram reais.
2747260	2754080	E eu digo isso em contraste à teoria da evolução que nega a historicidade do relato de Gênesis.
2754080	2754640	Eu posso entender.
2754900	2761380	Mas também existem pessoas que se declaram cristãos que querem abraçar o evolucionismo
2761380	2765660	e que dizem que Adão e Eva não foram os primeiros a serem criados.
2766220	2769840	Ou que então eles são emblemáticos da raça humana e assim por diante.
2769960	2774640	Se esse relato aqui não for histórico, não precisava a vinda de Cristo,
2774840	2778300	não precisava a morte dele na cruz e nem a sua ressurreição.
2778420	2783020	Tudo isso aqui prepara o cenário para que o filho de Deus, Jesus Cristo,
2783280	2789220	aquele que é a exata expressão do seu ser, a imagem perfeita da divindade da humanidade,
2789320	2792200	um dia pisasse em nossa terra.
2792620	2794960	Para restaurar a imagem de Deus em nós.
2795660	2799000	E para liderar a nova criação a ser feita por Deus.
2799600	2803380	Queridos, meditem nessa palavra, como é importante para os nossos dias
2803380	2806680	em que questões ideológicas estão em todo lugar,
2806860	2810360	que acossam você na universidade, nas redes sociais,
2810780	2814720	nos meios de comunicação, nas conversas de amigos.
2814940	2817900	É importante que você tenha a explicação da razão.
2817900	2819060	Por que é que nós cremos assim?
2819240	2821660	Por que é que nós não podemos adotar determinada agenda?
2822000	2825040	Por que é que determinados posicionamentos ideológicos
2825040	2828400	e políticos, eles não podem, o cristão não pode acertar
2828400	2831680	ou não pode aceitar esse tipo de orientação, de ideia,
2831800	2834820	uma vez que vai contra o princípio de todas as coisas.
2834920	2837900	O livro de Gênesis nos dá a base para o resto da Bíblia
2839760	2843220	e para aquilo que nós cremos e aquilo que nós professamos.
2844420	2848640	Precisamos de coragem para manter a nossa confiança.
2850200	2854980	Porque não são poucos os que desejam, sempre desejaram, desacreditar o cristão.
2855540	2858560	Em nome da pseudo, em nome da ciência,
2858560	2860520	quando na verdade é um pseudo-cientificismo.
