start	end	text
1677900	1679840	na obra das suas mãos.
1679840	1682080	Tudo aquilo que ele criou pela sua palavra.
1682340	1685720	Boa, porque isso haveria de atender ao propósito
1685720	1687700	que era preparar a casa do homem.
1687880	1689520	Tudo está levando para o dia 6.
1690320	1692140	Deus está montando a casa
1692140	1694000	onde vai morar
1694000	1696620	aquele que é a sua imagem e semelhança.
1697040	1698800	Então, tudo era muito bom.
1699000	1700100	Estava tudo caminhando.
1700120	1701960	Ele está lançando os fundamentos aqui.
1702580	1705940	E tudo está indo de acordo com o seu propósito.
1706520	1710820	E em seguida, Deus cobre essa terra com vegetação.
1710880	1712300	Versos 11 e 12.
1712700	1716440	E Deus disse que a terra produz a relva,
1716500	1718640	ervas com sementes,
1718640	1720280	árvores frutíferas
1720280	1722480	com frutos segundo a sua espécie.
1722580	1724040	E o final do verso,
1724140	1726200	e assim aconteceu, o verso 12.
1726340	1728080	E a terra produziu exatamente
1728080	1729600	como Deus tinha dito.
1729600	1732320	Relva, ervas e frutos
1732320	1734260	cuja semente estava nele
1734260	1735730	conforme a sua espécie.
1736300	1737860	Deixe-me fazer algumas observações
1737860	1740580	sobre a criação do reino vegetal aqui.
1740680	1743100	O surgimento da vida pela primeira vez.
1743120	1744120	Porque até então não tinha.
1744220	1745880	Até então a casa estava sendo formada
1745880	1746600	e não tinha vida ainda.
1746820	1749720	Então, Deus agora começa a criar a vida
1749720	1751680	pela palavra do seu poder.
1753160	1754120	Primeira vez,
1754240	1755460	é a primeira vez aqui
1755460	1757740	que Deus usa meios
1757740	1759360	para criar o que deseja.
1759560	1761040	Até agora ele falou
1761580	1763620	e aquela coisa que ele falou aconteceu.
1764100	1765140	Mas agora
1765140	1767180	o relato da criação
1767180	1769600	ele vai um ponto mais além
1769600	1771440	porque Deus cria
1771440	1773980	através do que já tinha criado antes.
1775020	1776380	Produza a terra
1776380	1777740	que foi criada
1777740	1778600	pela palavra dele
1780180	1780860	vegetação.
1781280	1782760	Então a vegetação
1783600	1785640	procede da terra que Deus já tinha criado.
1785780	1787660	Isso já é algo novo.
1787740	1789540	Deus criando
1789540	1791400	alguma coisa a partir do que já havia.
1791620	1793420	Que a terra produza
1793420	1794760	a vegetação.
1795840	1797320	Obviamente é o poder de Deus
1797320	1798620	que realiza tudo isso, mas
1798620	1801140	o alvo de Deus era estabelecer
1801140	1803120	uma relação inseparável
1803490	1805760	entre a erva, a vegetação,
1805880	1807540	os frutos que vão servir
1807540	1809020	de alimento e a terra.
1810520	1811860	E é dessa terra
1811860	1813780	que o homem vai ser tirado mais adiante.
1813980	1815360	Está tudo ligado.
1816480	1817520	Tu és pó
1818160	1819480	e ao pó voltará.
1819580	1821680	Está tudo ligado, até no relato da queda.
1822600	1823520	Então agora
1823520	1825580	é da terra que Deus faz
1825580	1827580	brotar a vida. E é da terra
1827580	1829380	que ele vai tirar o homem mais adiante também.
1829720	1831060	Então essa é a primeira observação.
1832160	1833460	Segunda, perceba que Deus
1833460	1835520	criou ervas, relvas, plantas
1835520	1837400	e árvores frutíferas com a
1837400	1839480	capacidade de se reproduzir.
1840960	1841600	Diz aqui
1841600	1843340	que ele fez todas estas
1843340	1844120	coisas e que
1844120	1846980	essas plantas
1847740	1849860	a relva, a erva e as árvores
1849860	1851700	frutíferas, com semente ou
1851700	1853700	sem semente, essa parece que é a principal
1853700	1855900	distinção, elas são capazes
1855900	1857680	de se reproduzir. Ou seja, não era
1857680	1859460	preciso mais um ato criador.
1860020	1861800	Ele fez um único ato
1861800	1863740	criador. E a partir
1863740	1865580	dali, a criação se
1865580	1867520	reproduz, ela se sustenta
1868800	1869320	através
1869320	1871640	é claro que na sua providência
1871640	1873460	Deus está por trás de tudo.
1873560	1875820	Ele criou tudo de acordo com leis
1875820	1877720	e que inclusive é um objeto de pesca,
1877740	1879680	pesquisa da ciência. Como é que isso funciona?
1879940	1881200	Esse é o alvo da ciência.
1882580	1883900	Descobrir como funciona
1883900	1885880	a natureza, a criação,
1885880	1887800	o cosmos. Não mais do que isso.
1887880	1889560	Ciência não pode virar
1889560	1891180	epistemologia ou fazer
1891510	1893380	ou entrar em metafísica, tentar
1893380	1895720	explicar coisas que fogem do alcance dela.
1897760	1898840	Deus criou
1899680	1900920	as plantas,
1900920	1903140	as árvores com capacidade
1903140	1905080	de reprodução. Ou seja, ele não está
1905080	1907200	criando mais. Ele fez
1907200	1909160	isso a não sei quantos mil,
1909180	1911100	milhões de anos atrás pela primeira
1911100	1913080	vez. E criou um mundo que é
1913880	1914900	capaz de
1914900	1917340	viver por si. Não é que ele é autônomo.
1917460	1919120	O mundo nunca foi nem será
1919120	1921180	autônomo. Ele depende do poder de Deus
1921180	1922820	para funcionar. Mas ele segue
1922820	1925100	regras e princípios que são inclusive
1925100	1927000	a base da pesquisa científica.
1928180	1929120	A gente só
1929120	1931200	pode fazer ciência porque o mundo funciona
1931200	1933200	de acordo com certas regras,
1933200	1934680	com normas que são
1934680	1936400	oriundas de um criador
1937480	1939060	inteligente, sábio e que
1939180	1940620	tinha um propósito, que tinha um plano.
1942040	1943180	Terceira observação
1943180	1944920	aqui sobre a criação da vegetação
1944920	1946920	é que Deus criou as plantas com
1946920	1948700	capacidade de se reproduzirem
1948700	1950480	segundo a sua
1951180	1953140	espécie. Isso é dito três
1953140	1955180	vezes nesses dois versículos,
1955240	1956460	nos versículos 11 e 12.
1956840	1958440	Isso é, na criação,
1958440	1961260	Deus estabeleceu a capacidade de reprodução
1961260	1965020	e essa reprodução seria segundo a
1965020	1966840	mesma espécie, tipo uva
1966840	1969120	vai produzir uva. Tomar
1969180	1971300	vai produzir tomate.
1971320	1973160	Coco vai produzir
1973160	1975200	coco. Se reproduz
1975200	1977040	mas segundo a sua própria
1977040	1978440	espécie.
1979020	1979820	Obviamente,
1980020	1982300	não é preciso,
1982720	1984580	nós não precisamos entrar aqui
1984580	1986740	em confronto com
1986740	1989220	evolução se entendida
1989220	1990880	como mudanças e
1990880	1992920	adaptações daquilo
1992920	1994760	que existe, uma vez que seja
1994760	1997300	preservado da mesma espécie.
1997440	1999160	Então, dentro de uma mesma espécie
1999180	2001160	há variações. Não tem só um
2001160	2002940	tipo de tomate. Talvez Deus tenha
2002940	2004460	criado um tipo de tomate.
2004960	2006880	Mas criou com capacidade
2006880	2009280	de adaptar-se, dependendo
2009280	2011460	do clima, dependendo das circunstâncias,
2011520	2013120	dependendo de uma série
2013120	2015140	de outros fatores. Então, nós
2015140	2017060	não temos problema com isso. Às vezes o pessoal
2017060	2019300	acha que a gente é contra a ciência. Nós não somos contra.
2019520	2021180	Não tenho dificuldades. Se você entender
2021180	2023240	evolução como sendo adaptação
2023240	2025060	dentro de uma mesma espécie,
2025180	2026880	que é aquilo que a gente chama de microevolução,
2027000	2029080	é óbvio que existe. E foi
2029180	2031580	isso que Darwin descobriu na Ilha Galápagos.
2031620	2033000	Quando ele viu lá que o tentilhão
2033440	2035320	tinha o bico adaptado
2035320	2037100	a um certo tipo
2037100	2038940	de fruta durante uma certa época do ano,
2039060	2041080	e que depois em outra parte da ilha
2041080	2043040	o mesmo tentilhão tinha um bico diferente
2043040	2044800	adaptado a outro tipo de vegetação.
2045080	2047020	Então, ele concluiu
2047020	2049180	que isso tudo era o resultado de um longo processo
2049180	2051040	evolutivo. E a gente vai entrar nisso
2051040	2052760	daqui a pouco. Quando chegar na criação do homem,
2052820	2054880	a gente vai falar sobre isso. Mas já adiantando,
2055040	2056340	o que Darwin
2057680	2058800	observou foi simplesmente
2059180	2061380	adaptações dentro da mesma espécie.
2061440	2063060	Tentilhões são aves e sempre
2063060	2063840	foram aves.
2066530	2069150	Não era um dia um peixinho, uma piaba
2069150	2071190	que estava no mar primordial, que criou
2071190	2072570	pernas, saiu para a beira
2073310	2075170	do rio e de repente um dia sentiu vontade
2075170	2077390	de voar, saíram as penas,
2077410	2078850	bateu asas, eis as aves.
2079150	2081630	Não. Aves sempre foram.
2081950	2083490	Agora, dentro delas
2083490	2085450	existe uma enorme variedade
2085450	2087130	que é decorrente
2087130	2089210	de mudanças através do tempo,
2089330	2091130	de adaptação e assim por diante.
2091350	2092250	Eu não tenho problema com isso.
2093830	2094850	Tudo isso está aqui.
2096310	2097230	Deus criou
2097230	2099210	com essa capacidade de reprodução,
2099210	2100190	de adaptação,
2101270	2103130	essa variedade extraordinária
2103130	2105150	que a gente percebe hoje no reino
2105930	2106930	animal, vegetal.
2107950	2109090	E Deus, então,
2110310	2110810	Ele
2112110	2113270	pronuncia, mais uma
2113270	2114710	vez, que era tudo muito bom.
2114830	2117070	Final do verso 12. E Deus viu
2117070	2118750	que isso era muito bom.
2118750	2120550	Era muito bom porque as ervas e as
2120550	2122410	frutas serviriam para o sustento
2122410	2123750	dos animais e do homem.
2124270	2126790	Tudo está muito bem planejado aqui.
2127330	2128590	Tem um propósito.
2129050	2130910	Isso vai servir para o sustento
2130910	2132790	da vida. Tudo é feito
2132790	2134290	com beleza, com ordem.
2134390	2135670	E Deus olha e diz,
2136290	2138590	muito bom. Um Deus feliz,
2138850	2141590	não me entenda mal,
2141650	2142910	um Deus orgulhoso
2142910	2143730	da sua criação.
2144230	2146530	É a única forma de falar humana.
2147050	2148730	Deus olha para a criação e diz,
2148750	2149990	poxa vida,
2150130	2151610	está bonito demais.
2152490	2154270	Um Deus contente, feliz,
2154790	2156430	alegre com aquilo que Ele tinha feito.
2156610	2158390	Porque tudo o que Ele faz é muito
2158930	2159410	bom.
2160110	2162510	E assim termina mais um dia, verso 13.
2162670	2164890	Houve tarde e manhã o terceiro
2164890	2166490	dia. Lembra que, mais uma vez, que quem
2166490	2168050	estava marcando o final
2168050	2170790	e o início de um dia era a luz
2170790	2172750	que procedia
2172750	2174390	de Deus. As plantas aqui
2174390	2176310	que surgem, elas precisam de luz.
2176530	2178670	E, por enquanto, elas são alimentadas
2178750	2180250	pela luz que procede de Deus.
2180310	2182490	Porque a luz solar, ela vem apenas
2182490	2183390	no próximo dia.
2184510	2186450	Deus aqui termina, esse foi o dia mais
2186450	2188610	cheio, mas a obra
2188610	2190230	de dar forma ao material
2190230	2192630	e preparar o ambiente para a chegada
2192630	2194990	da vida está terminada.
2195510	2196470	E nos dois
2196470	2198030	dias subsequentes,
2198110	2200530	nos dias subsequentes, Deus vai
2200530	2202750	preencher esse mundo agora habitável
2202750	2204470	com peixes, aves,
2204490	2206610	animais e, finalmente, o homem.
2206830	2208090	Isso que nós vamos ver
2208750	2210330	no próximo domingo, se Deus permitir.
2211370	2212270	Vamos terminar,
2212510	2214370	vamos já para a nossa conclusão. O que
2214370	2216250	Moisés pretendeu passar para os
2216250	2218410	israelitas? Lembra, ele está dizendo isso aqui
2218410	2220130	pensando nos israelitas
2220670	2222010	que estavam prestes a
2222570	2224370	entrar na terra prometida.
2226540	2227500	O que Moisés
2228260	2230320	pretendia passar com esse relato
2230320	2232200	e o que é que, então, essa passagem
2232200	2233100	nos ensina hoje?
2234480	2237620	Primeiro, só existe um
2237620	2239640	Deus, que é o Deus de Israel,
2240280	2241560	que tudo criou,
2241980	2243860	a natureza, o cosmos, os
2243860	2246040	seres vivos, tudo reflete
2246040	2247600	a sua glória. Os
2247600	2249920	atributos desse Deus, as qualidades
2249920	2251840	desse Deus, quem esse Deus é, se
2251840	2253660	percebe claramente desde
2253660	2255760	o princípio do mundo pelas coisas que foram
2255760	2257640	criadas. Deus deixou a sua
2257640	2258920	marca na criação.
2260340	2261840	Tudo o que ele fez era muito
2261840	2263860	bom, porque ele é bom. Tudo o que
2263860	2265880	ele fez era muito bonito, porque ele é bonito.
2266240	2268140	Tudo o que ele fez é muito profundo
2268140	2269940	e misterioso, como até hoje
2269940	2271780	a gente não consegue explicar, porque Deus é
2271980	2273980	profundo e misterioso. Tudo o que
2273980	2275880	ele criou tinha ordem, sequência
2275880	2277980	e propósito, porque ele é um ser pessoal.
2278400	2280380	A criação reflete
2280380	2281380	quem é Deus,
2281660	2283740	a glória de Deus. É isso que Moisés está
2283740	2285580	dizendo aqui. O Deus de vocês,
2285780	2287580	o Deus que tirou vocês lá do Egito,
2287660	2289740	o Deus que vai dar essa terra a vocês,
2289980	2292020	ele não é igual aos deuses
2292020	2292820	desses povos,
2294540	2295920	mas ele é o único Deus
2295920	2298060	verdadeiro, criador de tudo e de todos.
2298200	2299980	Tudo o que há foi criado por ele
2299980	2301460	de maneira sábia, muito
2302400	2303820	boa, ou seja,
2303880	2305820	existe uma ordem, existe um propósito,
2305900	2307560	existe um sentido, existe um design
2307560	2309820	no mundo. Mesmo os
2309820	2311740	ateus materialistas, eles
2311740	2313860	admitem que existe design,
2314100	2315620	embora eles vão dizer que é apenas
2315620	2317960	aparência de design. Eles vão
2317960	2319940	negar. Para eles, tudo é resultado
2319940	2321520	do caos, do acaso,
2322500	2324340	de mudanças aleatórias
2324340	2325840	que são escolhidas pela
2325840	2327900	seleção natural para a sobrevivência
2327900	2329600	da espécie mais apta e por aí vai.
2330960	2331680	Mas eles
2331980	2333740	mesmo admitem que, olhando
2333740	2336000	assim, parece que existe propósito
2336000	2337700	no mundo. É claro que parece,
2337840	2338920	é porque existe mesmo.
2340620	2341560	Há um design,
2341860	2343360	há um objetivo em tudo isso.
2344080	2346120	As relvas, as ervas,
2346140	2347840	as plantas e as árvores
2347840	2349660	foram feitas para alimento
2349660	2351120	e sustento da vida.
2351700	2353780	Tudo foi feito por Deus como
2353780	2355660	local da habitação do homem nos três
2355660	2357460	primeiros dias. Então há um design,
2357780	2360160	há um propósito inteligente em tudo isso.
2360920	2361740	Terceira coisa
2361980	2363920	que, isso aqui é claro, Moisés está
2363920	2366280	contrapondo a ideia do caos,
2366300	2368080	da sorte, do azar,
2368100	2370000	do acaso, que era o que caracterizava
2370000	2371680	aquela visão de mundo daqueles
2371680	2373620	povos, tanto dos egípcios como dos
2373620	2375840	cananeus, dos sumérios, dos assírios,
2375920	2376600	babilônicos.
2377940	2380220	Terceiro, Deus é separado
2380220	2381880	da sua criação. Isso está muito
2381880	2383300	claro, porque Ele fala
2383880	2385800	e as coisas acontecem. O mundo
2385800	2387840	não é uma emanação de Deus.
2387920	2389680	Nos relatos dos
2389680	2391720	mitos da criação, você vai encontrar,
2391980	2393880	pelo menos em dois deles, que o mundo
2393880	2395540	foi criado da seguinte maneira,
2395600	2397600	pegaram o sangue de um Deus,
2397680	2400000	misturaram com a terra, e aí
2400000	2402180	dessa mistura do sangue do Deus morto
2402180	2403960	com a terra surge toda a realidade.
2404300	2405720	Ou seja, os antigos
2405720	2408040	pagãos, e também os pagãos modernos,
2408080	2409560	eles misturam a realidade
2409560	2411720	com o divino. O mundo
2411720	2413560	seria uma emanação de Deus.
2415240	2415800	Uma
2415800	2416980	versão popular disso
2416980	2419660	é muito bem
2420220	2421620	percebida na voz
2422640	2423320	daquele
2424620	2425300	filósofo
2425820	2427280	extremamente influente no mundo todo,
2427480	2428400	Obi-Wan Kenobi,
2429160	2431160	quando ele diz que a força
2432140	2434160	mantém a galáxia unida,
2434180	2435700	ela nos penetra,
2435760	2437540	ela está presente em todas as
2437540	2438280	coisas.
2439620	2441160	Essa é a filosofia
2441160	2443580	dos sumérios, dos egípcios,
2443580	2445300	dos babilônicos, dos cananeus,
2445380	2447680	que os deuses faziam parte da
2447680	2449600	realidade, que a realidade
2449600	2451760	era Deus e deuses eram a
2451980	2453080	realidade, que a gente chama de
2454240	2455860	panteísmo. Mas o que
2455860	2457600	Moisés está descrevendo aqui
2458160	2459800	exclui qualquer forma
2459800	2460780	de panteísmo.
2461340	2463820	O mundo foi criado por Deus,
2463860	2465720	não é uma emanação dele. Deus
2465720	2467680	não é a alma do mundo, embora
2467680	2469620	ele esteja presente na sua criação.
2471740	2472260	Quarto,
2472980	2475180	Deus tem poder sobre toda a criação,
2475200	2476960	desde planta até os homens,
2477020	2478820	porque ele não somente criou tudo
2478820	2480700	pela sua palavra, mas ele deu nome
2480700	2482620	à sua criação. E no
2482620	2484360	antigo oriente, nomear alguma
2484360	2486820	coisa ou alguém denotava
2486820	2488580	domínio sobre essa coisa ou
2488580	2489360	sobre esse alguém.
2490420	2492440	Na mitologia pagã, as
2492440	2494180	águas eram símbolo de
2494640	2496880	rebelião e de revolta. Vários relatos
2496880	2498820	falam dos deuses surgindo
2498820	2499940	da água revolta.
2500520	2502000	Mas o Deus de Israel
2502700	2504860	cria as águas, ele domina
2504860	2506560	as águas, separa as águas,
2506580	2508380	põe limites, águas em cima,
2508440	2510500	águas embaixo, no meio um firmamento,
2510700	2512440	você se ajunta aqui, separa da
2512440	2512740	terra.
2514040	2516380	É completamente diferente dos
2516380	2518020	mitos da criação daquela época.
2518300	2520180	Deus comanda, ele é senhor
2520180	2521640	da sua criação.
2523980	2525440	Quinto, o resultado.
2525940	2528340	Os deuses egípcios, babilônicos
2528340	2530620	e cananeus, ouve
2530620	2531140	ó Israel.
2531560	2533060	Parece que eu estou vendo Moisés dizer.
2533480	2536260	Os deuses que vocês aprenderam a venerar
2536260	2537920	lá no Egito, que vocês vão encontrar
2537920	2539760	na terra onde vocês vão entrar, eles não
2539760	2540820	são deuses.
2542240	2544600	Isso que esses povos adoram como se fossem
2544600	2546260	divino e reverenciam
2546260	2548100	como se fossem sagrados, são meras
2548100	2548920	criaturas.
2550100	2551620	Adorava-se o rio Nilo,
2552460	2554340	adorava-se o boi Apis,
2555040	2556020	adorava-se o
2556020	2557520	pássaro preto Íbis,
2558240	2560220	adorava-se o sol Rá
2560220	2562040	na mitologia egípcia,
2562160	2563660	adorava-se o faraó
2564120	2565860	como se fosse filho dos deuses.
2566780	2568020	Moisés está dizendo
2568020	2570000	eles não são
2570000	2572120	deuses, eles foram criados
2572240	2573680	pelo único Deus que existe.
2575080	2575980	Portanto, não
2575980	2577800	se curve a esses deuses,
2577860	2580280	não faça imagens de Deus,
2580940	2582100	rejeite toda a
2582100	2584080	idolatria. Essa é a base
2584080	2585960	para todas aquelas advertências
2585960	2588140	que Moisés vai fazer no livro de Deuteronômio,
2588160	2589940	Êxodo até Deuteronômio, em seguida,
2590000	2591340	contra a idolatria.
2591860	2594360	Porque é uma representação
2594360	2596060	falsa de Deus. Tira
2596060	2597960	a glória de Deus e transfere
2597960	2600080	do criador para a criatura.
2601080	2602120	Em Sexto
2602860	2604060	lugar, Deus
2604060	2605800	é o autor da vida, é Ele
2605800	2608020	quem nos sustenta e alimenta, ao contrário
2608020	2609400	dos deuses do Egito
2609960	2612060	e dos deuses de Canaã. Por quê?
2612120	2614100	Porque esses deuses, eles eram
2614100	2615960	alimentados pelos seus
2615960	2618260	seguidores. Aquelas ofertas,
2618260	2620020	oferendas e sacrifícios
2620020	2621540	trazidos pelos adoradores
2621540	2623860	lá no Egito e entre os cananeus,
2623920	2625420	era para alimentar os deuses.
2625560	2627840	Era comida para os deuses.
2628100	2629880	Mas o Deus de Israel,
2630140	2632100	Ele nos alimenta, Ele
2632240	2633900	criou a terra e da terra Ele
2633900	2635560	tira o sustento para a vida.
2636940	2638080	Ele não carece
2638080	2639860	de alimento, ao contrário, é Ele
2639860	2641140	quem nos dá vida através
2642080	2644140	daquilo que Ele criou. Esse é
2644140	2644720	o nosso Deus.
2645640	2647920	E por último, embora esse Deus pudesse
2647920	2650160	ter criado tudo de uma vez só,
2651500	2652240	Ele podia
2652240	2653060	ter feito tudo
2653680	2656260	de uma vez só, Ele escolheu
2656260	2658280	fazer em seis dias de trabalho
2658280	2659820	humano de 24 horas.
2660360	2661820	Para nos ensinar alguma
2663680	2665840	Para nos ensinar a descansar.
2666040	2667700	Para ensinar que as coisas não
2668040	2670200	acontecem de uma vez. Para ensinar
2670200	2672040	que nós precisamos de tempo para
2672040	2673820	realizar com sabedoria e
2673820	2676160	paciência a obra de Deus.
2676680	2678180	Para nos dar exemplo
2678180	2680140	de como tudo deve ser
2680140	2681960	feito, de como a nossa vida
2681960	2684060	deve se conduzir. Deus podia ter
2684060	2686140	feito tudo isso, como Agostinho
2686140	2688200	chegou a pensar. Agostinho pensou
2688200	2689980	que Deus, ele acreditava que Deus tinha
2689980	2691620	feito tudo isso de uma vez só.
2692240	2693920	Só que Moisés relatou de maneira
2694820	2696000	alegórica. Claro que nós
2696000	2697620	não concordamos com Agostinho. O texto
2697620	2699980	não pede para ser lido como alegoria, ele pede
2699980	2700980	para ser lido como história.
2702320	2704100	Exatamente como Moisés escreveu.
2704880	2706260	Algumas aplicações práticas
2706260	2708100	para terminar. Primeiro
2708100	2710300	uma palavra a você que se sente desafiado
2710300	2712140	em sua fé por algumas teorias
2712140	2714040	modernas com nome de científicas,
2714040	2715740	entre elas é a teoria da evolução.
2716820	2718300	Nós precisamos definir
2718300	2719480	bem os termos, porque
2719480	2721280	a palavra evolução significa
2721280	2723240	coisas diferentes para pessoas diferentes.
2723580	2725840	Se evolução significa que houve mudança,
2725840	2727580	adaptação com o correr do tempo,
2727800	2729360	nós não temos dificuldade nenhuma com isso.
2729500	2731460	Já falei a respeito disso aqui. Nós não temos
2731460	2733560	problema. É óbvio
2733560	2735380	que dentro da mesma
2735380	2737720	espécie existem adaptações, variações
2737720	2739140	e assim por diante. Então, se evolução
2739140	2741440	significa isso, não temos problema
2741440	2743500	com isso. Se evolução significa
2743500	2745680	que toda forma viva
2745680	2747260	veio de um descendente comum,
2747580	2749080	aí já é mais complicado, porque ele
2749480	2750920	determina o que Deus disse aqui,
2750980	2752860	segundo a sua espécie.
2753040	2755000	Aí já nós vamos ter um problema. Vamos
2755000	2756320	tratar disso mais adiante também.
2756820	2758720	Também nós não temos problema em aceitar
2758720	2761300	a teoria de que a Terra é muito
2761300	2762880	antiga, milhões de anos.
2763480	2765180	Nós vemos que o relato, ele não
2765180	2766840	depende exatamente disso,
2767060	2769460	porque pode haver a possibilidade
2769460	2771500	de um gap entre os versos
2771500	2773220	1 e 2 para o terceiro,
2773240	2774840	ou mesmo entre o verso 1
2774840	2776880	e o verso 2. Então,
2776940	2779360	em nada afeta, uma vez que
2779480	2781140	Deus continua sendo o criador de tudo
2781140	2783300	e todos esses princípios que eu coloquei aqui,
2783340	2784960	essas conclusões, elas permanecem,
2785840	2787460	independentemente se houve ou não.
2787720	2789800	Então, você vai encontrar bons estudiosos,
2789800	2791280	cientistas, teólogos,
2791280	2793120	que a gente chama de Terra jovem,
2793180	2795020	dizem que, na verdade, a Terra então
2795020	2797360	é bem recente, e outros
2797360	2798860	que são mais da Terra antiga,
2798880	2801440	que dizem que dá para ver
2801440	2803200	pelas evidências científicas que a Terra
2803200	2805040	tem uma idade muito maior do que
2805040	2806480	10 mil anos, por exemplo.
2806960	2809400	Ela pode ter milhões de anos. Para nós,
2809480	2810600	não vai ser uma dificuldade isso,
2810700	2813300	desde que os pontos
2813300	2815020	aqui que eu destaquei, que são
2815020	2817420	as conclusões
2817420	2819220	do relato, eles não sejam feridos
2819220	2820100	ou afetados.
2821040	2823360	Então, para você, e eu queria que você prestasse
2823360	2824660	atenção nessa aplicação,
2825220	2827440	para você que, na universidade,
2827440	2829440	ou no ambiente que você está,
2829500	2831240	é confrontado com teorias de
2831240	2833260	gênero, que procura
2833260	2835360	apagar as distinções biológicas
2835360	2837360	e as distinções morais. Eu vou dizer
2837360	2839400	a vocês o que está em jogo.
2839480	2841380	Hoje em dia. O que está em jogo
2841380	2843160	é a mesma coisa que estava em jogo
2843160	2845240	às margens do Rio Jordão, nas
2845240	2847400	campinas do Moab, quando Moisés
2847400	2849260	pronunciou isso aqui. É uma guerra
2849260	2850580	de cosmovisões.
2851400	2853440	É a visão do único Deus,
2853560	2854880	criador de todas as coisas,
2855290	2857240	versus a visão pagã de mundo,
2857520	2859860	da origem e da identificação
2859860	2861180	de todas as coisas.
2861460	2862980	É a mesma luta hoje.
2863480	2865380	O que nós estamos enfrentando
2865380	2867360	é o mesmo sistema, só que
2867360	2869460	mais sofisticado. Hoje em dia,
2869480	2870940	a visão pagã de mundo
2871340	2873840	é de que o mundo é um todo unificado.
2874460	2875860	Não há distinções.
2875960	2877280	Não tem diferença entre
2877280	2879580	homens e animais. Não é isso que é ensinado?
2880040	2881340	Não tem diferença entre
2881340	2883360	homens e animais. Tanto é que, em alguns
2883360	2885180	lugares, os animais são até mais
2885180	2886940	valorizados. Vai matar um arara,
2887660	2889380	em compensação, aborto,
2890660	2891420	normal, não é?
2892300	2893760	Mas mate um elefante,
2893760	2895000	ou um
2896580	2897460	mico, leão
2897460	2899320	dourado, e você
2899480	2901480	vai ver como, para as pessoas,
2901720	2903240	o homem nada mais é
2903240	2904860	do que mais um animal.
2905680	2906840	É outro animal.
2907040	2909440	Essa distinção que Deus fez
2909440	2911420	entre o homem e os demais,
2912420	2913400	e os animais
2913400	2914600	que a gente vai ver no sexto dia,
2915200	2917420	na mentalidade pagã não existe. É tudo igual.
2917620	2918340	A vida é igual.
2919360	2920180	A vida é igual.
2920900	2923220	Por exemplo, não tem também distinção entre
2923220	2925340	o mundo e Deus. Deus é o
2925340	2927160	mundo e o mundo é Deus. É tudo igual.
2927640	2929340	Também não tem distinção entre o bem
2929480	2931200	e o mal. Vocês sabem qual é o símbolo
2931200	2933820	da nova era, ou da nova espiritualidade?
2934600	2935260	É o
2935260	2937180	yin e o yang, não é?
2937540	2939020	Lembra aquele círculo
2939020	2941440	que tem um peixinho preto
2941440	2943060	e um peixinho branco juntos ali?
2943340	2945220	Tudo está contido num círculo.
2945280	2947200	A realidade está contida num círculo.
2947380	2949300	E o bem e o mal são apenas dois
2949300	2951540	lados da mesma coisa. Homem e mulher
2951540	2953400	é a mesma coisa, não tem distinção.
2954100	2955380	Então é isso que
2956040	2957600	domina a nossa cultura hoje.
2957600	2959540	Essa visão de mundo
2959540	2961020	em que não há distinções.
2963420	2965060	Diferente do cristianismo, porque
2965060	2967120	o Deus do cristianismo é um Deus
2967120	2969500	que faz distinções. Deus criou
2969500	2971260	a luz e disse
2971260	2973620	seja separado das trevas.
2974000	2975100	Deus criou
2975100	2976580	as águas e disse
2977360	2978940	separa para que aconteça a terra.
2979460	2981400	Deus criou a vida
2981400	2983280	e disse segundo as espécies
2983280	2984280	distintas.
2984960	2987460	Essa é a grande diferença entre a visão
2987600	2989560	pagã de mundo e a visão
2989560	2991740	cristã. Chama-se distinção.
2994040	2995860	Nós insistimos nas distinções.
2996600	2997480	Existem distinções.
2997540	2999400	O bem não é o mal. O homem
2999400	2999920	não é mulher.
3001120	3002660	O homem não é um animal
3002660	3005440	como qualquer outro. E Deus não é o mundo
3005440	3006360	e nem o mundo é Deus.
3007460	3008800	E outras distinções.
3009120	3011340	É isso que caracteriza a visão cristã de mundo.
3011560	3013360	Pode ser chocante para você, mas
3013360	3015540	medite nisso. Não é curioso que Deus faz
3015540	3017580	e Ele separa. Faz distinções.
3017600	3018840	Faz e nomeia.
3021200	3026240	A última coisa que eu queria
3026240	3027960	dizer, talvez para você que está lutando
3027960	3030140	para entender a soberania de Deus. Sempre encontro
3030140	3032080	gente que tem dificuldade para
3032080	3033780	entender a soberania de Deus, especialmente
3033780	3036160	na questão da salvação. Agora eu lhe pergunto
3036160	3038060	é concebível pensar
3038060	3039740	que esse Deus aqui
3039740	3042160	Ele é incapaz de realizar tudo o que Ele
3042160	3042420	quer?
3043700	3045900	Esse Deus aqui, você acha que Ele vai
3045900	3047860	ceder os caprichos da sua criatura?
3048360	3049860	Você acha que Ele tem algum
3049860	3052020	plano, algum propósito, algum projeto?
3052140	3053620	Que vai ser obstaculizado,
3054200	3056020	impedido pelo arbítrio, pelo
3056020	3057260	querer da sua criatura?
3057880	3060320	Você acha que esse Deus não é poderoso
3060320	3062120	para fazer tudo o que Ele
3062120	3063820	quer fazer e que Ele
3063820	3065360	determinou o que Ele vai fazer?
3066440	3068220	Esse Deus não se curva
3068220	3069500	as nossas escolhas.
